Frequency_Hz,ADS_Re,ADS_Im,DGV3_Re,DGV3_Im
16700000,0.007001297467,-0.007223086913,0.01550025055,-0.007763346788
16800000,0.004990786748,-0.005143262776,-0.01535370745,0.007384487647
16900000,0.006917164198,-0.007154244397,0.0152040487,-0.007014652274
17000000,0.004998798585,-0.005140375865,-0.01505146152,0.006653717241
17100000,0.006836175018,-0.007086981848,0.0148961279,-0.006301559061
17200000,0.005005052365,-0.005137145077,-0.01473822469,0.005958054247
17300000,0.006758166089,-0.0070212669,0.01457792371,-0.005623079367
17400000,0.005009669447,-0.005133568524,-0.01441539186,0.005296511105
17500000,0.006682983325,-0.006957066405,0.01425079121,-0.00497822631
17600000,0.005012763252,-0.005129646352,-0.0140842791,0.004668102052
17700000,0.006610481759,-0.006894346652,0.01391600823,-0.004366015666
17800000,0.005014439799,-0.00512538046,-0.01374612679,0.004071844806
17900000,0.006540524967,-0.006833073571,0.01357477849,-0.003785467489
18000000,0.00501479819,-0.005120774258,-0.0134021027,0.003506762136
18100000,0.006472984518,-0.006773212895,0.01322823454,-0.003235607623
18200000,0.005013931071,-0.005115832444,-0.01305330493,0.00297188331
18300000,0.006407739471,-0.006714730313,0.01287744074,-0.002715469092
18400000,0.005011925063,-0.005110560813,-0.01270076481,0.00246624543
18500000,0.0063446759,-0.006657591597,0.01252339608,-0.002224093387
18600000,0.005008861152,-0.00510496608,-0.01234544965,0.001988894666
18700000,0.00628368645,-0.006601762711,0.01216703688,-0.001760531641
18800000,0.005004815069,-0.005099055731,-0.01198826545,0.001538887389
18900000,0.006224669929,-0.006547209911,0.01180923946,-0.001323845721
19000000,0.00499985763,-0.005092837885,-0.01163005948,0.001115291208
19100000,0.006167530921,-0.006493899817,0.01145082268,-0.0009131092138
19200000,0.00499405506,-0.005086321175,-0.01127162284,0.0007171859149
19300000,0.006112179425,-0.006441799491,0.01109255047,-0.0005274083312
19400000,0.004987469295,-0.005079514645,-0.01091369285,0.000343664346
19500000,0.006058530523,-0.00639087649,0.01073513415,-0.0001658427308
19600000,0.00498015826,-0.005072427651,-0.01055695544,-6.166835122e-06
19700000,0.006006504062,-0.006341098917,0.01037923481,0.0001724737428
19800000,0.004972176135,-0.005065069787,-0.01020204741,-0.0003331864358
19900000,0.005956024366,-0.006292435457,0.01002546553,0.0004884123911
20000000,0.004963573592,-0.005057450807,-0.00984955866,-0.000638258103
20100000,0.005907019958,-0.006244855413,0.009674393555,0.000782829066
20200000,0.00495439803,-0.005049580567,-0.009500034305,-0.0009222297609
20300000,0.005859423306,-0.006198328731,0.00932654239,0.00105656364
20400000,0.004944693782,-0.005041468965,-0.009153976747,-0.001185933113
20500000,0.005813170583,-0.006152826019,0.008982393829,0.001310439539
20600000,0.004934502317,-0.005033125898,-0.008811847664,-0.001430183208
20700000,0.005768201445,-0.006108318563,0.008642389917,0.001545263338
20800000,0.004923862421,-0.005024561221,-0.008474069942,-0.00165577806
20900000,0.005724458817,-0.006064778336,0.008306934843,0.001761824411
21000000,0.004912810375,-0.005015784706,-0.008141029528,-0.001863498327
21100000,0.005681888704,-0.006022178005,0.007976396766,0.001960894632
21200000,0.00490138011,-0.005006806019,-0.007813077235,-0.002054107036
21300000,0.00564044,-0.005980490935,0.007651109584,0.002143228127
21400000,0.004889603364,-0.004997634687,-0.007490530474,-0.002228349366
21500000,0.005600064322,-0.005939691187,0.007331374638,0.00230956108
21600000,0.004877509817,-0.004988280081,-0.007173674926,-0.002386952464
21700000,0.005560715848,-0.005899753519,0.007017462357,0.002460611572
21800000,0.004865127228,-0.004978751395,-0.006862766163,-0.002530625318
21900000,0.005522351164,-0.005860653378,0.006709613841,0.00259707947
22000000,0.004852481553,-0.004969057633,-0.006558031199,-0.002660058655
22100000,0.005484929125,-0.005822366893,0.006408042398,0.002719646352
22200000,0.004839597062,-0.004959207593,-0.00625967,-0.002775924893
22300000,0.005448410723,-0.005784870871,0.006112935012,0.002828975467
22400000,0.004826496446,-0.00494920986,-0.005967856926,-0.002878878115
22500000,0.005412758963,-0.005748142784,0.005824453766,0.002925711734
22600000,0.004813200917,-0.004939072797,-0.005682742126,-0.002969554081
22700000,0.005377938743,-0.005712160759,0.005542737213,0.00301048177
22800000,0.004799730302,-0.004928804539,-0.005404452884,-0.003048570278
22900000,0.005343916752,-0.005676903565,0.005267901689,0.003083893947
23000000,0.004786103132,-0.004918412987,-0.005133094906,-0.003116525986
23100000,0.005310661362,-0.005642350604,0.005000042583,0.003146538477
23200000,0.004772336721,-0.004907905811,-0.00486875357,-0.003174002379
23300000,0.005278142535,-0.005608481894,0.004739235558,0.003198987529
23400000,0.004758447246,-0.004897290442,-0.004611495115,-0.00322156265
23500000,0.005246331731,-0.005575278059,0.00448553772,0.003241795357
23600000,0.004744449815,-0.004886574073,-0.004361367795,-0.003259752159
23700000,0.005215201826,-0.005542720312,0.004238988745,0.003275498466
23800000,0.004730358537,-0.004875763663,-0.004118402982,-0.003289098599
23900000,0.00518472703,-0.005510790442,0.003999611965,0.003300615788
24000000,0.004716186586,-0.004864865935,-0.003882616224,-0.003310112186
24100000,0.005154882814,-0.005479470799,0.0037674154,0.003317648875
24200000,0.004701946257,-0.004853887381,-0.003654008266,-0.003323285868
24300000,0.00512564584,-0.00544874428,0.003542392761,0.003327082122
24400000,0.00468764902,-0.004842834263,-0.003432566021,-0.003329095543
24500000,0.005096993893,-0.005418594315,0.003324524401,0.003329382993
24600000,0.004673305576,-0.004831712614,-0.003218263511,-0.003328000301
24700000,0.005068905823,-0.005389004852,0.003113778234,0.003325002267
24800000,0.004658925903,-0.004820528247,-0.00301106276,-0.003320442676
24900000,0.005041361485,-0.00535996034,0.002910110609,0.003314374298
25000000,0.004644519299,-0.004809286757,-0.002810914655,-0.003306848908
25100000,0.005014341681,-0.005331445717,0.002713467153,0.003297917283
25200000,0.00463009443,-0.004797993524,-0.002617759762,-0.003287629222
25300000,0.004987828115,-0.005303446398,0.002523783572,0.003276033546
25400000,0.004615659362,-0.00478665372,-0.00243152912,-0.003263178114
25500000,0.004961803338,-0.005275948255,0.00234098642,0.003249109827
25600000,0.004601221606,-0.00477527231,-0.002252144983,-0.003233874642
25700000,0.004936250708,-0.005248937608,0.002164993834,0.00321751758
25800000,0.004586788147,-0.004763854065,-0.002079521542,-0.003200082734
