Distance_m,ADS_impulse,DGV3_impulse,ADS_step,DGV3_step
4.121008966,250864.217,3433.46878,0.02089708315,0.0001431239979
4.171265172,261952.6162,3433.096666,0.0210280588,0.0001448405377
4.221521379,247955.7068,3432.724528,0.02115203603,0.0001465568914
4.271777586,258799.0686,3432.35252,0.02128143492,0.000148273059
4.322033793,245147.5909,3431.980489,0.0214040081,0.0001499890407
4.37229,255756.6595,3431.608586,0.02153188579,0.0001517048364
4.422546207,242434.2081,3431.236662,0.02165310229,0.0001534204462
4.472802414,252819.0315,3430.864864,0.02177951117,0.00015513587
4.523058621,239810.3348,3430.493047,0.02189941574,0.000156851108
4.573314828,249980.324,3430.121355,0.02202440528,0.0001585661601
4.623571035,237271.1425,3429.749645,0.02214304026,0.0001602810263
4.673827241,247235.1244,3429.378058,0.0222666572,0.0001619957068
4.724083448,234812.1601,3429.006455,0.02238406269,0.0001637102014
4.774339655,244578.4251,3428.634973,0.0225063513,0.0001654245104
4.824595862,232429.2408,3428.263477,0.02262256534,0.0001671386335
4.874852069,242005.5855,3427.8921,0.02274356752,0.000168852571
4.925108276,230118.5321,3427.520711,0.02285862621,0.0001705663228
4.975364483,239512.298,3427.149439,0.02297838176,0.0001722798889
5.02562069,227876.4495,3426.778157,0.02309231942,0.0001739932695
5.075876897,237094.5578,3426.406991,0.02321086611,0.0001757064644
5.126133103,225699.6533,3426.035815,0.02332371537,0.0001774194737
5.17638931,234748.6364,3425.664754,0.0234410891,0.0001791322975
5.226645517,223585.0271,3425.293684,0.02355288105,0.0001808449358
5.276901724,232471.0577,3424.922729,0.023669116,0.0001825573886
5.327157931,221529.6593,3424.551766,0.02377988028,0.0001842696559
5.377414138,230258.5758,3424.180916,0.02389500899,0.0001859817378
5.427670345,219530.8257,3423.810059,0.02400477385,0.0001876936343
5.477926552,228108.1566,3423.439315,0.02411882736,0.0001894053454
5.528182759,217585.9747,3423.068565,0.0242276198,0.0001911168711
5.578438966,226016.9598,3422.697925,0.02434062772,0.0001928282115
5.628695172,215692.713,3422.327281,0.02444847354,0.0001945393666
5.678951379,223982.3236,3421.956747,0.02456046414,0.0001962503364
5.729207586,213848.7937,3421.586209,0.024667388,0.000197961121
5.779463793,222001.7503,3421.21578,0.02477838832,0.0001996717203
5.82972,212052.1045,3420.845349,0.02488441384,0.0002013821345
5.879976207,220072.8939,3420.475025,0.02499444974,0.0002030923634
5.930232414,210300.6579,3420.1047,0.02509959954,0.0002048024072
5.980488621,218193.5481,3419.734482,0.02520869577,0.0002065122659
6.030744828,208592.5816,3419.364262,0.02531299154,0.0002082219395
6.081001035,216361.6357,3418.994149,0.02542117182,0.000209931428
6.131257241,206926.11,3418.624036,0.02552463436,0.0002116407315
6.181513448,214575.1998,3418.254028,0.02563192142,0.00021334985
6.231769655,205299.5769,3417.884021,0.02573457069,0.0002150587834
6.282025862,212832.394,3417.514118,0.02584098636,0.0002167675319
6.332282069,203711.4078,3417.144217,0.02594284155,0.0002184760955
6.382538276,211131.4753,3416.774419,0.02604840676,0.0002201844742
6.432794483,202160.1142,3416.404624,0.02614948632,0.0002218926679
6.48305069,209470.7964,3416.034931,0.02625422119,0.0002236006769
6.533306897,200644.287,3415.665242,0.02635454283,0.000225308501
6.583563103,207848.7991,3415.295655,0.02645846671,0.0002270161402
6.63381931,199162.5916,3414.926071,0.02655804751,0.0002287235947
6.684075517,206264.0082,3414.556589,0.026661179,0.0002304308645
6.734331724,197713.7628,3414.187111,0.02676003539,0.0002321379495
6.784587931,204715.026,3413.817734,0.02686239239,0.0002338448498
6.834844138,196296.5999,3413.448362,0.0269605402,0.0002355515655
6.885100345,203200.5271,3413.079089,0.02706213995,0.0002372580965
6.935356552,194909.9631,3412.709823,0.02715959445,0.0002389644429
6.985612759,201719.2538,3412.340656,0.02726045357,0.0002406706047
7.035868966,193552.769,3411.971495,0.02735722947,0.0002423765819
7.086125172,200270.0113,3411.602433,0.02745736397,0.0002440823746
7.136381379,192223.9874,3411.233378,0.02755347549,0.0002457879828
7.186637586,198851.6641,3410.86442,0.02765290082,0.0002474934064
7.236893793,190922.6382,3410.495471,0.02774836166,0.0002491986456
7.28715,197463.1323,3410.126619,0.02784709274,0.0002509037004
7.337406207,189647.7876,3409.757775,0.02794191616,0.0002526085708
7.387662414,196103.388,3409.389027,0.02803996736,0.0002543132568
7.437918621,188398.546,3409.020289,0.02813416616,0.0002560177584
7.488174828,194771.4519,3408.651646,0.0282315514,0.0002577220757
7.538431035,187174.0651,3408.283013,0.02832513797,0.0002594262087
7.588687241,193466.391,3407.914475,0.02842187068,0.0002611301574
7.638943448,185973.5353,3407.545948,0.02851485698,0.0002628339219
7.689199655,192187.3151,3407.177515,0.02861095016,0.0002645375021
7.739455862,184796.1838,3406.809093,0.02870334779,0.0002662408981
7.789712069,190933.3751,3406.440765,0.028798814,0.00026794411
7.839968276,183641.2721,3406.072448,0.02889063417,0.0002696471377
7.890224483,189703.7598,3405.704224,0.02898548558,0.0002713499813
7.94048069,182508.0945,3405.336013,0.02907673917,0.0002730526408
7.990736897,188497.6942,3404.967894,0.02917098755,0.0002747551162
8.040993104,181395.9758,3404.599788,0.02926168508,0.0002764574076
8.09124931,187314.4376,3404.231774,0.02935534183,0.000278159515
8.141505517,180304.2698,3403.863773,0.02944549352,0.0002798614384
8.191761724,186153.2812,3403.495864,0.02953856969,0.0002815631778
8.242017931,179232.3581,3403.127968,0.02962818542,0.0002832647333
8.292274138,185013.5467,3402.760163,0.02972069173,0.0002849661048
8.342530345,178179.6477,3402.392372,0.02980978111,0.0002866672925
8.392786552,183894.5846,3402.024672,0.02990172794,0.0002883682964
8.443042759,177145.5707,3401.656987,0.02999030029,0.0002900691163
8.493298966,182795.7724,3401.289392,0.03008169772,0.0002917697525
8.543555172,176129.5822,3400.921811,0.03016976207,0.0002934702049
8.593811379,181716.5137,3400.55432,0.03026061987,0.0002951704736
8.644067586,175131.1593,3400.186845,0.03034818501,0.0002968705585
8.694323793,180656.2361,3399.819458,0.03043851268,0.0002985704597
8.74458,174149.8002,3399.452088,0.03052558714,0.0003002701773
8.794836207,179614.3906,3399.084806,0.03061539389,0.0003019697112
8.845092414,173185.0229,3398.71754,0.03070198597,0.0003036690615
8.895348621,178590.4501,3398.350363,0.03079128074,0.0003053682282
8.945604828,172236.3643,3397.983203,0.0308773985,0.0003070672113
8.995861035,177583.9082,3397.61613,0.03096619001,0.0003087660108
9.046117241,171303.3791,3397.249074,0.03105184127,0.0003104646269
9.096373448,176594.2785,3396.882106,0.03114013797,0.0003121630594
9.146629655,170385.6392,3396.515155,0.03122533036,0.0003138613085
9.196885862,175621.0933,3396.148291,0.03131314047,0.0003155593742
9.247142069,169482.7326,3395.781444,0.03139788141,0.0003172572564
9.297398276,174663.9026,3395.414685,0.03148521292,0.0003189549553
